Date,Close,High,Low,Open,Volume
2015-06-10,175.47618103027344,175.858832002378,174.1036537400769,174.1618757856882,134551300
2015-06-11,176.04180908203125,176.42444729989205,175.6841122858548,175.91702581659672,73876400
2015-06-12,174.69418334960938,175.91698545184602,174.41967546004273,175.21824501994865,135382400
2015-06-15,173.945556640625,174.22837837118564,172.84752494385896,173.55459196309474,124384200
2015-06-16,174.8938446044922,174.97703343649107,173.62113417047834,173.7958129477088,85308200
2015-06-17,175.17666625976562,175.78391680889797,174.1535096292943,175.17666625976562,126708600
2015-06-18,176.99839782714844,177.46422483733193,175.2099521217295,175.7755955789997,165867900
2015-06-19,176.21267700195312,176.8312356588325,175.83653181049735,176.7560091714565,130478700
2015-06-22,177.1154327392578,177.7005488974588,176.90646177171635,177.13215398794233,70696000
2015-06-23,177.2407989501953,177.57516012975066,176.84794529040192,177.32439243372787,68476800
2015-06-24,175.95355224609375,177.34947675949232,175.92847675070024,176.97333157401434,92307300
2015-06-25,175.41859436035156,176.5804724618703,175.34336787105184,176.4550949797041,97107400
2015-06-26,175.38514709472656,176.02041419852873,174.83346071915972,175.77800075112447,104174800
2015-06-29,171.7072296142578,175.39347982436033,171.6320031417022,173.90560784580808,202621300
2015-06-30,172.06671142578125,173.29546181848747,171.5902514653302,173.2452980690375,182925100
2015-07-01,173.4459228515625,173.88894033293766,172.66018988321343,173.63817259235734,135979900
2015-07-02,173.28707885742188,174.08953296522503,172.86913693253123,173.92235874618385,104373700
2015-07-06,172.79393005371094,173.57129600001744,171.79922611887224,171.99984285723042,117975400
2015-07-07,173.8805694580078,174.0059469390205,170.6122604041344,172.99453457998248,173820200
2015-07-08,170.96334838867188,172.8273660816652,170.72930189603494,172.54316859125993,164020100
2015-07-09,171.2725830078125,173.32050849145554,171.16392678851582,173.06137380341107,144113100
2015-07-10,173.42919921875,173.847141195784,171.31441383532407,173.27037922674475,129456900
2015-07-13,175.34335327148438,175.45200949545605,174.64956816725388,174.6913649093545,106069400
2015-07-14,176.10400390625,176.41328960475772,175.24304455862048,175.30156255048627,81709600
2015-07-15,176.04551696777344,176.60555767656038,175.56905700017123,176.1458189590258,97914100
2015-07-16,177.4581298828125,177.4581298828125,176.8562925380049,177.09869322333674,106683300
2015-07-17,177.6085968017578,177.66711479342928,177.0402019061939,177.4497768295928,89030000
2015-07-20,177.70053100585938,178.1936993785049,177.38290384028775,177.83427547271813,70446800
2015-07-21,176.99838256835938,177.82591206552033,176.69746391071664,177.5667773913658,77965000
2015-07-22,176.6807403564453,177.01510150199903,176.2795197363544,176.31294947362298,88667900
2015-07-23,175.68605041503906,176.91480061758097,175.32662650435347,176.81449864335698,90509100
2015-07-24,173.8638458251953,175.84488652548933,173.52949737736176,175.7863812866775,117755000
2015-07-27,172.85243225097656,173.48771220062577,172.40941478849834,172.97782249320676,132361100
2015-07-28,174.97557067871094,175.11766940495826,172.86078552440136,173.6883023863461,123544800
2015-07-29,176.17926025390625,176.4049397326802,174.9588640988521,175.1009628370131,105791300
2015-07-30,176.2210693359375,176.38824358344127,175.05082409425617,175.66938284005533,91304400
2015-07-31,175.95355224609375,176.74763936089735,175.66935479525043,176.72256386550384,103266900
2015-08-03,175.36007690429688,175.9786355788942,174.40716977317865,175.92013033856227,113965700
2015-08-04,175.0173797607422,175.7445946917955,174.53256555518115,175.28485598354138,81820800
2015-08-05,175.59410095214844,176.6305886124667,175.30989079100854,175.91172809583946,85786800
2015-08-06,174.15646362304688,175.8867371401203,173.57133452826318,175.77806812173253,116030800
2015-08-07,173.82208251953125,174.14807678298348,172.91932623122239,173.99762377888777,117858000
2015-08-10,176.0120849609375,176.09566570104846,174.93378755052083,174.93378755052083,80270700
2015-08-11,174.4238739013672,175.09258350334616,173.66321656968387,174.67464159643114,126081400
2015-08-12,174.6328582763672,174.8167537499092,171.65711371116103,173.119910497788,172123700
2015-08-13,174.41552734375,175.15946346067116,173.87219518806353,174.47403258091833,89383300
2015-08-14,175.05078125,175.12600772977814,174.0811529953894,174.22325170871736,72786500
2015-08-17,176.0287628173828,176.0287628173828,173.99757134669795,174.45730997830594,79072600
2015-08-18,175.5189208984375,176.10403715468834,175.28487439593715,175.75296740093785,71692700
2015-08-19,174.13137817382812,175.54401155928704,173.32056959350558,174.77499973400174,172946000
2015-08-20,170.4951934814453,174.10620430963462,170.43667550225052,172.61833239485938,194327900
2015-08-21,165.36288452148438,170.47013476666513,165.10376259857475,168.62282605901513,346588500
2015-08-24,158.40000915527344,165.07035953153323,152.4652279848282,156.7198870007359,507244300
2015-08-25,156.53594970703125,163.3734724970506,156.24338529966698,163.35675125116805,369833100
2015-08-26,162.54595947265625,162.82178988585238,157.45541774682738,160.55655206820418,339257000
2015-08-27,166.5665740966797,166.6919515691399,163.17288779329004,164.68583548232655,274143900
2015-08-28,166.57493591308594,167.04302883764254,165.43813334434464,165.92294751751413,160414400
2015-08-31,165.2291717529297,166.44956787940615,164.67748530858103,165.5969627158288,163298800
2015-09-01,160.29742431640625,162.8050754726631,159.4280981063428,161.42585968397782,256000400
2015-09-02,163.3400421142578,163.3818388515123,160.84074517949205,162.67968682752803,160269300
2015-09-03,163.45706176757812,165.54677103907727,162.9638934406019,164.0505320581229,152087800
2015-09-04,160.9828338623047,162.0444097005393,160.16367143231324,161.20017178067064,207081000
2015-09-08,165.02854919433594,165.17901492592512,163.1394562070167,163.7830903693618,116025700
2015-09-09,162.82176208496094,166.73370399544194,162.45398401197085,166.60832655630574,149347700
2015-09-10,163.70782470703125,164.8529812733041,162.3704057100358,162.62952761149262,158611100
2015-09-11,164.4517822265625,164.5186544606328,162.60447342977204,163.31497975651632,119691200
2015-09-14,163.8416290283203,164.67751308331736,163.3568147458726,164.6273620807501,79452000
2015-09-15,165.88951110839844,166.3325285195203,163.79980152590844,164.3431209155258,113806200
2015-09-16,167.3272247314453,167.51948720226258,165.84771948467198,166.19043492787617,99581600
2015-09-17,166.95108032226562,169.59247638943998,166.57493513497366,167.1934937850058,276046600
2015-09-18,164.22286987304688,166.93680784355814,163.81116558164115,164.44133777057908,223657500
2015-09-21,165.07147216796875,166.0965402320797,164.02118542685872,165.05466399026372,105726200
2015-09-22,162.928955078125,163.3910840081457,161.79463977906408,162.90374921111376,153890900
2015-09-23,162.66847229003906,163.56751138693272,162.08871175552784,163.09698481425332,92790600
2015-09-24,162.0802764892578,162.5424053099911,160.11414240201316,161.45010432122666,159378800
2015-09-25,162.03823852539062,163.84472653576523,161.16439280417225,163.5422434508639,155054800
2015-09-28,157.97149658203125,161.24839834759015,157.6606158624,161.1391644424739,178515900
2015-09-29,158.06399536132812,159.4251760927764,157.06412004099744,158.19003749953106,159045600
2015-09-30,161.0131378173828,161.18118110585462,159.17303367954602,159.9544407403364,163452000
2015-10-01,161.4332733154297,161.7357564021295,159.49234551780697,161.39125928266085,131079000
2015-10-02,163.8447723388672,163.86997820124844,158.90421817796545,159.45037511162676,211003300
2015-10-05,166.76034545898438,166.9872110078031,164.96225488960437,165.07148882438455,126320800
2015-10-06,166.18899536132812,167.18887056699,165.52521966477568,166.62591831272772,110274500
2015-10-07,167.5500946044922,167.9029893020909,165.9284457098228,167.121569541003,124307300
2015-10-08,169.0625457763672,169.34822066588782,166.86113625724226,167.16361932287643,153055200
2015-10-09,169.1633758544922,169.6422999150963,168.53320384467253,169.20538988598997,107069200
2015-10-12,169.32301330566406,169.52466013370486,168.81047291625748,169.23898524672592,56395600
2015-10-13,168.2559356689453,169.86077688392322,168.08789235480089,168.59202229723417,88038700
2015-10-14,167.4492950439453,168.77685890410558,167.1552224753485,168.19709862368754,99106200
2015-10-15,170.0204620361328,170.02885971648277,167.7434342144632,168.11313728403783,134142200
2015-10-16,170.79345703125,170.8102523905057,169.6591420581285,170.42375399346568,114580100
2015-10-19,170.8774871826172,170.8774871826172,169.83561069902436,170.14649154385307,76523900
2015-10-20,170.65899658203125,171.27236046365508,170.18847016210702,170.44054155017596,78448500
2015-10-21,169.60035705566406,171.23039177900486,169.43230087185302,171.07915659863906,102038000
2015-10-22,172.46548461914062,172.67554197229597,169.60031206597318,170.54976258403462,174911700
2015-10-23,174.3560028076172,174.72570580477407,173.33933238631926,174.13754777333517,144442300
2015-10-26,173.9275360107422,174.23841687580705,173.55783291667214,174.17960746768875,69033000
2015-10-27,173.59146118164062,173.92754793334998,172.91086435496442,173.25536160904352,77905800
2015-10-28,175.56588745117188,175.59109330131128,173.2636676659055,173.92744308771003,135906700
2015-10-29,175.4651336669922,175.8348367102245,174.94419546292036,175.06182708386837,90525500
2015-10-30,174.70895385742188,175.9777088988275,174.54932098534687,175.65841751290222,131076900
2015-11-02,176.77587890625,176.96912809584242,174.91056844424497,175.03661055814953,86270800
2015-11-03,177.2884063720703,177.84296086237885,176.1961055695823,176.42297110123278,95246100
2015-11-04,176.75067138671875,177.7085324673243,176.21292504007855,177.58250317548837,96224500
2015-11-05,176.57420349121094,177.27159543254461,175.6835623774952,176.80946669781952,78408700
2015-11-06,176.48179626464844,176.71707231683058,175.15424495413396,176.22973767460425,110471500
2015-11-09,174.83494567871094,176.0196722814713,173.88548229652773,175.8684243134523,131008700
2015-11-10,175.23826599121094,175.27188235158212,174.087155655755,174.35602243429958,75874600
2015-11-11,174.54933166503906,175.5576047938402,174.48211174700052,175.5071930605334,67846000
2015-11-12,172.1125946044922,173.97790497820498,172.0957992468074,173.50737854535558,121315200
2015-11-13,170.1800994873047,171.96979265843748,170.09608421887646,171.7009258502262,153577100
2015-11-16,172.7679443359375,172.82676654088328,169.87755349640048,169.99519790629205,117645200
2015-11-17,172.6419677734375,173.96112150855294,172.1462354127648,173.07889073209276,121123700
2015-11-18,175.38108825683594,175.52392572381035,173.0788677856342,173.12086900112726,121342500
2015-11-19,175.22979736328125,175.64991195162722,174.93571202308715,175.26340088916183,88220500
2015-11-20,175.86843872070312,176.5490225803326,175.4903380010073,175.98607034062815,94011500
2015-11-23,175.66677856445312,176.43137762573497,175.20464979935923,175.92724764453766,64931200
2015-11-24,175.9020538330078,176.30536040976253,174.27200652498112,174.65850492161297,98874400
2015-11-25,175.87684631347656,176.22974116741722,175.61636439712734,176.0280814705005,51980100
2015-11-27,176.07850646972656,176.28016618185288,175.49034833546534,175.9692725230474,37317800
2015-11-30,175.3475341796875,176.3558072327126,175.23830021847323,176.23817559020782,112822700
2015-12-01,177.01953125,177.13717567897376,175.7003777036247,175.9776549557406,97858400
2015-12-02,175.21304321289062,177.28841094488294,174.96097181798655,176.9691196566122,108441300
2015-12-03,172.7595977783203,175.73400473534974,172.03699985461813,175.46513794700394,166224200
2015-12-04,176.12889099121094,176.42297642336592,172.75957555460377,172.75957555460377,192913900
2015-12-07,175.0618133544922,176.22132129264844,174.09554178166388,175.80120656208416,102027100
2015-12-08,173.88546752929688,175.0113718208535,172.9024006937542,173.49896919440806,103372400
2015-12-09,172.53273010253906,175.33909367995196,171.558060762313,173.24693033755833,162401500
2015-12-10,172.97804260253906,174.2887985677135,172.3646786590171,172.599941892721,116128900
2015-12-11,169.6255340576172,171.52444809524988,169.3146404271741,170.86067243732876,211173300
2015-12-14,170.48257446289062,170.60861659080248,168.00389979791956,169.78519520283177,182385200
2015-12-15,172.2722625732422,173.17971202028292,170.45736367916072,171.99498528490597,154069600
2015-12-16,174.79296875,175.0954519293703,172.0790306373274,173.3981844884099,197017000
2015-12-17,172.12940979003906,175.1710363696927,172.1126016107863,175.1038164735659,173092500
2015-12-18,169.06292724609375,171.5225370211609,168.90233146446238,171.3873100077972,251393500
2015-12-21,170.45751953125,170.6350234924526,169.12205468560254,170.23776439102394,99094300
2015-12-22,172.0043182373047,172.30015391894648,170.3561221898982,171.3450398183421,111026200
2015-12-23,174.13430786132812,174.17657194553465,172.9171744604314,173.01015028681067,110987200
2015-12-24,173.846923828125,174.39633114107903,173.6271686412562,173.8807402551436,48539600
2015-12-28,173.44960021972656,173.49185138888316,172.3761548411937,173.1537646525366,65899900
2015-12-29,175.3007354736328,175.63037473039074,174.514677591052,174.5484811237396,92640700
2015-12-30,174.05819702148438,175.1401032204624,173.91450947796972,175.05557506677826,63317700
2015-12-31,172.3170623779297,174.0244308507707,172.3170623779297,173.38206059532405,114877900
2016-01-04,169.9081268310547,169.9165744875018,167.85421136208558,169.4601559928339,222353500
2016-01-05,170.1955108642578,170.65192938292125,169.0882616437573,170.22931438900892,110845800
2016-01-06,168.0486297607422,169.0967066751727,167.01744815983184,167.64291008691177,152112600
2016-01-07,164.0168914794922,166.88222079288164,163.62807998718796,165.09878489652976,213436100
2016-01-08,162.21653747558594,165.53829802935783,161.9291623754755,164.98044314289444,209817200
2016-01-11,162.3771514892578,163.4759531747563,160.44158027718976,163.13785340380966,187941300
2016-01-12,163.68727111816406,164.4395254227884,161.55728756572674,163.82251103515432,172330500
2016-01-13,159.60479736328125,164.70153370781395,159.2244464071734,164.3549862801032,221168900
2016-01-14,162.2249755859375,163.3491329495892,158.61585304162892,160.21333710635813,240795600
2016-01-15,158.74266052246094,159.545626525403,156.8070892986453,157.8636269070395,324846400
2016-01-19,158.95391845703125,160.68664217369647,157.38179047029269,160.55986285911416,195244400
2016-01-20,156.91696166992188,158.4806425014782,153.00355510783967,156.39292313915038,286547800
2016-01-21,157.79595947265625,159.63855431662083,156.06323573681763,157.39025276431994,195772900
2016-01-22,161.0332489013672,161.2360958795288,159.64707199611334,160.4077739585961,168319600
2016-01-25,158.59898376464844,160.7205067839082,158.4045844426672,160.52610746192698,130371700
2016-01-26,160.7627716064453,161.0416991030109,158.92017607403994,159.25826297444084,141036800
2016-01-27,159.01316833496094,161.91230185213396,158.10876579230634,160.23874959702297,185681700
2016-01-28,159.84146118164062,160.76275887488137,158.1932651026348,160.55991190958068,143798800
2016-01-29,163.73797607421875,163.873215985602,160.49229558414746,160.61062728231084,210529300
2016-02-01,163.67880249023438,164.4648731839327,162.14893808414905,162.7321489123667,136061600
2016-02-02,160.72894287109375,162.25880713586815,160.2048914913047,162.2503594786988,182564900
2016-02-03,161.69252014160156,162.0982269769642,158.14255631350596,161.78549596816256,205054900
2016-02-04,161.94607543945312,162.91808479426678,160.55989873581998,161.19382124474708,139531800
2016-02-05,158.8610076904297,162.00526495100985,158.22708506365447,161.43051462671764,180788300
2016-02-08,156.72254943847656,157.31420787559784,154.50805090359978,157.01838510563053,191526700
2016-02-09,156.73095703125,158.00726229491218,154.8460981715298,154.98133803606862,184513100
2016-02-10,156.5957794189453,159.19062903955063,156.46898716953467,157.559341187404,148214100
2016-02-11,154.5587615966797,155.60685146191437,153.0627008537109,154.11923837613784,219058900
2016-02-12,157.74533081054688,157.76222613011902,155.488567517376,156.33379779484181,127632400
2016-02-16,160.4077911376953,160.43314701268105,158.59055131203985,159.55411325306656,120250700
2016-02-17,163.02798461914062,163.3998879239624,161.44739557364798,161.57418782603054,136009500
2016-02-18,162.36024475097656,163.35762296284307,162.04751374504974,163.29845066594467,102343000
2016-02-19,162.2841339111328,162.43626909602608,160.97402504230922,161.5825915762507,114793000
2016-02-22,164.63394165039062,164.77762924050367,163.79715908741392,163.86477905285352,103640300
2016-02-23,162.55467224121094,164.24513257867517,162.43632763628713,163.97465273403023,111455300
2016-02-24,163.29843139648438,163.5773588406894,160.01894780722012,161.126197029946,150812200
2016-02-25,165.27627563476562,165.28473618932878,162.9857094586589,163.74641133250677,110728300
2016-02-26,164.89593505859375,166.23984780551964,164.7353392780452,166.14688487697853,129833700
2016-02-29,163.60272216796875,165.85948479522963,163.40832287272696,164.9128312909009,125918100
2016-03-01,167.44850158691406,167.5330297386058,164.354956954464,164.82828365069315,141799700
2016-03-02,168.20083618164062,168.25154793804427,166.72168309964127,167.13585060558998,102415000
2016-03-03,168.86004638671875,168.87695459773252,167.4485138509449,168.023264053551,95172200
2016-03-04,169.40939331054688,170.18701603332048,168.22607681446965,169.0543983617237,129293600
2016-03-07,169.54469299316406,169.95041270399778,168.4120878190908,168.48815542842698,100219000
2016-03-08,167.69363403320312,168.97838729951602,167.5330511599525,168.47125701607789,123974900
2016-03-09,168.52195739746094,168.86849188710752,167.71897859938895,168.50504918666311,94801200
2016-03-10,168.6572265625,169.95044061956992,166.8315391526143,169.01223459208887,156838700
2016-03-11,171.3787841796875,171.4210482477862,168.64024796857842,170.11093951982357,137964500
2016-03-14,171.15908813476562,171.61550669502927,170.54207379862802,170.87171300803712,73612000
2016-03-15,170.8802032470703,171.1844866621324,169.93354946562846,170.1955687874782,93169100
2016-03-16,171.8690643310547,172.27478401520258,170.3561083126268,170.3983723918738,129303200
2016-03-17,172.95945739746094,173.46658777165402,171.38732873280304,171.7845879527083,134278500
2016-03-18,173.63912963867188,173.97896029914256,173.14636610639326,173.4607101155141,138372400
2016-03-21,173.88551330566406,174.11490614258017,173.14637445346796,173.3757672903841,72926700
2016-03-22,173.79202270507812,174.36124610349137,172.9509374130184,173.1123485254018,97471900
2016-03-23,172.64508056640625,173.596616617055,172.47515230275633,173.4097058980052,81052500
2016-03-24,172.56863403320312,172.60262487660995,171.39620920983543,171.61709783714622,84360900
2016-03-28,172.67062377929688,173.1973652707917,172.2203422532686,172.9849678353553,62408200
2016-03-29,174.267822265625,174.3782730668679,171.95693741492593,172.26279020292168,92922900
2016-03-30,175.03245544433594,175.75459883610552,174.66712517015125,175.27033949853165,86365300
2016-03-31,174.60763549804688,175.3637696250937,174.44621142086157,174.93897488037737,94584100
2016-04-01,175.7970733642578,175.9839841079192,173.2992779386992,173.6136348968796,114423500
2016-04-04,175.2278289794922,175.9244985706201,174.92197625036152,175.72059242996414,63497000
2016-04-05,173.47769165039062,175.23633527129175,173.2228121935869,173.88549100305198,99662200
2016-04-06,175.37225341796875,175.4317309022867,173.29925307744682,173.47767256669442,91839800
2016-04-07,173.27371215820312,174.64155126831295,172.54306493857234,174.28472536528892,113859000
2016-04-08,173.74107360839844,174.88802475657786,173.20582801075355,174.45472576278593,95040600
2016-04-11,173.33323669433594,175.07489759401867,173.2397813398055,174.3782280486633,83757500
2016-04-12,174.9474639892578,175.22783007301945,173.0613743084662,173.50316446745788,115350600
2016-04-13,176.71456909179688,176.7995332047263,175.7290424221115,175.86497981731708,96336400
2016-04-14,176.72312927246094,177.22439699240624,176.37480738642867,176.7741155383348,65212900
2016-04-15,176.52767944335938,176.8590187813295,176.2048313322123,176.72308136993018,75761600
2016-04-18,177.76808166503906,177.80205953527738,175.86499683907383,176.52767550021161,82531000
